Date,Close_^NSEI,High_^NSEI,Low_^NSEI,Open_^NSEI,Volume_^NSEI,Close_^DJI,High_^DJI,Low_^DJI,Open_^DJI,Volume_^DJI,Close_^IXIC,High_^IXIC,Low_^IXIC,Open_^IXIC,Volume_^IXIC,Close_^HSI,High_^HSI,Low_^HSI,Open_^HSI,Volume_^HSI,Close_^N225,High_^N225,Low_^N225,Open_^N225,Volume_^N225,Close_^GDAXI,High_^GDAXI,Low_^GDAXI,Open_^GDAXI,Volume_^GDAXI,Close_^VIX,High_^VIX,Low_^VIX,Open_^VIX,Volume_^VIX,NSE_Return,DJI_Return,IXIC_Return,HSI_Return,N225_Return,GDAXI_Return,VIX_Return,NSE_Close_Ratio,N225_Close_Ratio,HSI_Close_Ratio,Quarter,Month,Year
2023-01-19,18107.849609375,18155.19921875,18063.75,18119.80078125,237800.0,33044.55859375,33227.48828125,32982.05078125,33171.3515625,319770000.0,10852.26953125,10932.51953125,10804.5703125,10890.400390625,4660800000.0,21650.98046875,21754.080078125,21383.029296875,21452.259765625,1664900000.0,26405.23046875,26592.869140625,26368.970703125,26541.080078125,68700000.0,14920.3603515625,15134.0703125,14906.26953125,15115.5498046875,64167400.0,20.520000457763672,21.709999084472656,20.170000076293945,20.43000030517578,0.0,0.6206556323560042,-1.8103073108280965,-1.2446977232457357,0.46510819576688345,2.496068894547143,-0.03470391394818639,5.06198094700645,0.997492543270321,1.0051447992296745,0.9908216302992918,1,1,2023
2023-01-20,18027.650390625,18145.44921875,18016.19921875,18115.599609375,237200.0,33375.48828125,33381.94921875,32948.9296875,33073.4609375,367330000.0,11140.4296875,11143.169921875,10885.650390625,10924.66015625,5980110000.0,22044.650390625,22051.76953125,21754.349609375,21812.4609375,1956200000.0,26553.529296875,26553.529296875,26320.9609375,26346.689453125,60400000.0,15033.5595703125,15034.4296875,14940.6796875,14986.51953125,64031100.0,19.850000381469727,20.700000762939453,19.40999984741211,20.280000686645508,0.0,-0.3165367099256078,-0.7580341768240406,-0.9559198779177658,-0.1246403323646117,-1.4403604039439077,-1.7220583625683017,0.8849572459461275,1.0004279911843308,0.9922104575464347,0.9894673107075563,1,1,2023
2023-01-23,18118.55078125,18162.599609375,18063.44921875,18118.44921875,202500.0,33629.55859375,33782.87890625,33316.25,33439.55859375,355220000.0,11364.41015625,11405.5,11144.0302734375,11171.9404296875,5997810000.0,22044.650390625,22051.76953125,21754.349609375,21812.4609375,1956200000.0,26906.0390625,26938.279296875,26788.759765625,26880.2109375,60200000.0,15102.9501953125,15145.900390625,15022.830078125,15077.400390625,39903900.0,19.809999465942383,20.329999923706055,19.549999237060547,20.209999084472656,0.0,-0.44289753051891534,1.0014649963052902,2.655298556861485,1.8182544778662768,0.56162671369413,0.7586895764092327,-3.265107511439913,1.0050366423886397,0.999040062160766,0.9894673107075563,1,1,2023
2023-01-24,18118.30078125,18201.25,18078.650390625,18183.94921875,216900.0,33733.9609375,33782.921875,33310.55859375,33444.71875,299310000.0,11334.26953125,11378.150390625,11282.650390625,11302.9296875,5670860000.0,22044.650390625,22051.76953125,21754.349609375,21812.4609375,1956200000.0,27299.189453125,27381.0,27150.4296875,27150.4296875,70800000.0,15093.1103515625,15147.4501953125,15022.5498046875,15140.5,48335400.0,19.200000762939453,20.469999313354492,18.90999984741211,19.889999389648438,0.0,0.5042276095628795,0.7612482261202924,2.0105191184978777,0.0,1.3275439271512868,0.46157149060710445,-0.20151594336836887,1.003609473974468,0.9945507625462495,0.9894673107075563,1,1,2023
2023-01-25,17891.94921875,18100.599609375,17846.150390625,18093.349609375,257200.0,33743.83984375,33773.08984375,33273.2109375,33538.359375,341720000.0,11313.3603515625,11334.2197265625,11069.1796875,11146.5302734375,5485570000.0,22044.650390625,22051.76953125,21754.349609375,21812.4609375,1956200000.0,27395.009765625,27473.900390625,27175.880859375,27175.880859375,63400000.0,15081.6396484375,15114.41015625,14969.650390625,15095.7197265625,53589900.0,19.079999923706055,20.899999618530273,18.989999771118164,19.559999465942383,0.0,-0.0013798013043020418,0.31044815369478673,-0.26521944021373756,0.0,1.461197576171469,-0.06515179897139678,-3.0792464384042373,0.9986228746185282,0.9920011378669059,0.9894673107075563,1,1,2023
2023-01-26,17891.94921875,18100.599609375,17846.150390625,18093.349609375,257200.0,33949.41015625,33953.7890625,33635.6015625,33771.66015625,327000000.0,11512.41015625,11516.0498046875,11341.1904296875,11458.400390625,5732890000.0,22566.779296875,22566.779296875,22329.0703125,22386.369140625,2455100000.0,27362.75,27502.150390625,27284.080078125,27444.640625,63300000.0,15132.849609375,15151.5400390625,15068.7197265625,15146.2900390625,62001200.0,18.729999542236328,19.479999542236328,18.670000076293945,19.049999237060547,0.0,-1.249297962501228,0.029284750368629986,-0.184477523053872,0.0,0.3510005770117619,-0.07599959755023589,-0.6250043461718424,1.0112564812342493,1.0029927775899719,0.9920054982646557,1,1,2023
2023-01-27,17604.349609375,17884.75,17493.55078125,17877.19921875,476300.0,33978.078125,34164.328125,33830.8515625,33952.9296875,441260000.0,11621.7099609375,11691.8896484375,11470.26953125,11470.4697265625,6243800000.0,22688.900390625,22700.849609375,22483.779296875,22614.919921875,2012100000.0,27382.560546875,27452.669921875,27326.91015625,27428.41015625,71500000.0,15150.0302734375,15186.490234375,15077.6201171875,15115.75,55135800.0,18.510000228881836,19.0,17.969999313354492,18.899999618530273,0.0,0.0,0.6092084168603407,1.7594224748618492,2.36850617722677,-0.11775781757698,0.3395516809261867,-1.8343835580149404,0.9991756068710198,1.0016744091297274,0.9967393541566003,1,1,2023
2023-01-30,17648.94921875,17709.150390625,17405.55078125,17541.94921875,432400.0,33717.08984375,34055.2890625,33695.1796875,33909.2109375,343920000.0,11393.8095703125,11553.3095703125,11388.5400390625,11512.33984375,5122320000.0,22069.73046875,22623.810546875,21992.509765625,22579.880859375,3802800000.0,27433.400390625,27486.419921875,27337.25,27384.76953125,65800000.0,15126.080078125,15161.0703125,14988.98046875,15070.2998046875,54664400.0,19.940000534057617,20.25,19.540000915527344,19.760000228881836,0.0,-1.6074246906178757,0.08444320127525273,0.9494085356936521,0.5411542876519793,0.0723996925564796,0.11353224611350132,-1.1745825879941552,0.9964553992615683,0.9982273120108137,1.0231153883527193,1,1,2023
2023-01-31,17662.150390625,17735.69921875,17537.55078125,17731.44921875,398300.0,34086.0390625,34095.23046875,33664.91015625,33803.55859375,360240000.0,11584.5498046875,11586.009765625,11398.3701171875,11398.580078125,5695150000.0,21842.330078125,22284.3203125,21631.55078125,22190.26953125,3304400000.0,27327.109375,27494.169921875,27302.220703125,27458.560546875,74600000.0,15128.26953125,15136.2197265625,14993.58984375,15081.169921875,57047200.0,19.399999618530273,20.700000762939453,19.1299991607666,20.1200008392334,0.0,0.25334426073457816,-0.7681078379120354,-1.9609884551499812,-2.728955177267378,0.18566504641874815,-0.15808678187588798,7.725555307905929,1.0046744992564403,1.0048102845445943,1.0159295941358133,1,1,2023
2023-02-01,17616.30078125,17972.19921875,17353.400390625,17811.599609375,512900.0,34092.9609375,34334.69921875,33581.421875,34039.6015625,370120000.0,11816.3203125,11904.01953125,11500.330078125,11573.1396484375,6336040000.0,22072.1796875,22072.1796875,21703.599609375,21920.80078125,2548600000.0,27346.880859375,27547.669921875,27322.7890625,27483.41015625,65800000.0,15180.740234375,15222.33984375,15107.830078125,15125.1201171875,57095200.0,17.8700008392334,20.040000915527344,17.700000762939453,19.6200008392334,0.0,0.07479862801675896,1.0942498906630682,1.6740690038561823,-1.0303723053935454,-0.3874511147415882,0.014474689501131621,-2.708128891997874,1.0084615528372654,1.0049924997873458,0.9931416421761132,1,2,2023
2023-02-02,17610.400390625,17653.900390625,17445.94921875,17517.099609375,490100.0,34053.94140625,34145.140625,33814.78125,34129.30078125,429910000.0,12200.8203125,12269.5498046875,12024.1396484375,12065.150390625,7038210000.0,21958.359375,22311.9609375,21930.529296875,22276.23046875,2401200000.0,27402.05078125,27472.439453125,27338.4296875,27453.669921875,73200000.0,15509.1904296875,15520.9697265625,15264.3095703125,15275.0,122979300.0,18.729999542236328,19.25,17.059999465942383,17.739999771118164,0.0,-0.25959245256645946,0.020307067615887853,2.000686360023396,1.0523126816272876,0.07235117371429123,0.34683876445096296,-7.886591800937293,0.9943687853024975,1.0018837692491367,1.014476085773143,1,2,2023
2023-02-03,17854.05078125,17870.30078125,17584.19921875,17721.75,424100.0,33926.01171875,34179.578125,33813.859375,33926.30078125,425150000.0,12006.9501953125,12231.3095703125,11946.8603515625,11946.8603515625,5954490000.0,21660.470703125,21820.779296875,21459.650390625,21811.080078125,2414700000.0,27509.4609375,27612.5703125,27445.689453125,27455.029296875,92800000.0,15476.4296875,15476.669921875,15347.8603515625,15408.400390625,76253700.0,18.329999923706055,19.299999237060547,17.93000030517578,18.56999969482422,0.0,-0.03349392530399564,-0.11445040318301958,3.2539740784891746,-0.5156731872949516,0.2017411863484586,2.163598021187152,4.812527490848306,1.006322945924289,0.9980213483372624,1.0069531903098612,1,2,2023
2023-02-06,17764.599609375,17823.69921875,17698.349609375,17818.55078125,282500.0,33891.01953125,33962.83984375,33683.578125,33874.44140625,296400000.0,11887.4501953125,11973.41015625,11843.490234375,11904.41015625,5538350000.0,21222.16015625,21349.169921875,21085.720703125,21349.169921875,2314500000.0,27693.650390625,27821.220703125,27656.470703125,27764.66015625,88400000.0,15345.91015625,15406.9296875,15275.5703125,15367.0400390625,54430400.0,19.43000030517578,19.809999465942383,19.209999084472656,19.229999542236328,0.0,1.3835596307890219,-0.3756677853345991,-1.5889924793735077,-1.356607143492472,0.39197853148822404,-0.21123437961526603,-2.135609334256894,0.9980116557057583,1.0025641172118298,1.0059847708569665,1,2,2023
2023-02-07,17721.5,17811.150390625,17652.55078125,17790.099609375,354400.0,34156.69140625,34240.0,33634.1015625,33769.78125,361620000.0,12113.7900390625,12150.2197265625,11836.7802734375,11891.25,5720240000.0,21298.69921875,21512.2109375,21259.2109375,21288.390625,1777900000.0,27685.470703125,27814.9609375,27662.109375,27744.900390625,74300000.0,15320.8798828125,15363.41015625,15273.599609375,15359.58984375,56184100.0,18.65999984741211,19.989999771118164,18.43000030517578,19.540000915527344,0.0,-0.5010133160870178,-0.10314264992327127,-0.9952568975146847,-2.023550424561016,0.6695494816981951,-0.8433439358136896,6.001093213574449,1.0014354390507367,1.0021466020259244,0.999515998904716,1,2,2023
2023-02-08,17871.69921875,17898.69921875,17744.150390625,17750.30078125,291000.0,33949.01171875,34161.6484375,33899.7890625,34132.8984375,324090000.0,11910.51953125,12096.3896484375,11890.08984375,12069.1201171875,5052870000.0,21283.51953125,21443.48046875,21178.869140625,21283.900390625,1894500000.0,27606.4609375,27719.44921875,27458.529296875,27690.740234375,69000000.0,15412.0498046875,15486.1298828125,15371.9296875,15450.669921875,61344800.0,19.6299991607666,20.1200008392334,18.549999237060547,18.8799991607666,0.0,-0.24261514654264627,0.7839005101485164,1.9040234872172324,0.3606563230909243,-0.029536328308565896,-0.16310712875707845,-3.9629461949033495,1.001625188683238,1.0030528830575496,1.0000178945674112,1,2,2023
2023-02-09,17893.44921875,17916.900390625,17779.80078125,17885.5,260900.0,33699.87890625,34252.5703125,33607.12890625,34105.609375,347520000.0,11789.580078125,12070.9599609375,11745.1103515625,12069.099609375,5536290000.0,21624.359375,21637.55078125,21151.26953125,21154.25,1933800000.0,27584.349609375,27635.380859375,27424.689453125,27453.400390625,61700000.0,15523.419921875,15658.5595703125,15519.6298828125,15560.150390625,66247500.0,20.709999084472656,21.079999923706055,19.020000457763672,19.239999771118164,0.0,0.8475536424681795,-0.6080205047670373,-1.678009171011119,-0.07127049095391191,-0.28538350123150646,0.5950697516875492,5.198281464557564,1.0007722142747075,0.9952527712052528,0.9782601941242479,1,2,2023
2023-02-10,17856.5,17876.94921875,17801.0,17847.55078125,232000.0,33869.26953125,33897.30859375,33591.98828125,33671.5390625,288150000.0,11718.1201171875,11775.7998046875,11630.5400390625,11714.599609375,4885030000.0,21190.419921875,21579.990234375,21157.51953125,21559.439453125,1782700000.0,27670.98046875,27814.01953125,27609.330078125,27711.25,88800000.0,15307.98046875,15487.98046875,15246.3896484375,15438.9404296875,65755600.0,20.530000686645508,21.940000534057617,20.440000534057617,20.739999771118164,0.0,0.12170079483646568,-0.7338440793621226,-1.015400317405868,1.6014261327857549,-0.08009475816208589,0.722617163835193,5.501782831782243,0.9974349027435189,1.0014552983149794,1.0174144510873548,1,2,2023
2023-02-13,17770.900390625,17880.69921875,17719.75,17859.099609375,231300.0,34245.9296875,34249.6015625,33887.390625,33887.390625,302600000.0,11891.7900390625,11910.919921875,11719.73046875,11759.08984375,4752880000.0,21164.419921875,21230.150390625,20799.91015625,20910.080078125,1772600000.0,27427.3203125,27570.3203125,27266.939453125,27550.349609375,70400000.0,15397.33984375,15409.26953125,15305.9404296875,15322.0595703125,38580400.0,20.34000015258789,21.690000534057617,20.329999923706055,21.65999984741211,0.0,-0.20649578680046465,0.5026446103003179,-0.6061281272442431,-2.0067158781437944,0.31405800971127107,-1.3878349887411767,-0.8691376426090858,1.0001455833660011,1.0044856477218056,0.987982668805058,1,2,2023
2023-02-14,17929.849609375,17954.55078125,17800.05078125,17840.349609375,244500.0,34089.26953125,34331.46875,33827.44921875,34194.08984375,288820000.0,11960.150390625,11999.849609375,11760.5595703125,11808.2001953125,5032430000.0,21113.759765625,21237.880859375,21074.939453125,21235.919921875,1408700000.0,27602.76953125,27721.8203125,27553.1796875,27705.369140625,55800000.0,15380.5595703125,15526.2802734375,15366.3701171875,15419.0,56427200.0,18.90999984741211,20.75,18.479999542236328,20.719999313354492,0.0,-0.479375070002519,1.1121000289140204,1.4820629942192687,-0.12269695501956335,-0.8805620622123422,0.583743722318042,-0.9254774851576553,1.003908030388074,1.0037170041672392,1.0057858078147166,1,2,2023
2023-02-15,18015.849609375,18034.099609375,17853.80078125,17896.599609375,229300.0,34128.05078125,34130.48828125,33833.1015625,34008.62890625,267530000.0,12070.58984375,12071.2900390625,11876.8203125,11905.1201171875,5056640000.0,20812.169921875,21117.580078125,20726.830078125,21116.83984375,2143000000.0,27501.859375,27720.26953125,27444.130859375,27686.009765625,72100000.0,15506.33984375,15520.3896484375,15388.849609375,15394.4404296875,49065600.0,18.229999542236328,19.40999984741211,18.110000610351562,19.3700008392334,0.0,0.89443537049958,-0.4574562807304394,0.5748533344260842,-0.239364728336533,0.6396877884932817,-0.10898163973637187,-7.030483256873721,0.9981455505358721,1.006695925105064,1.0146390272143018,1,2,2023
2023-02-16,18035.849609375,18134.75,18000.650390625,18094.75,230200.0,33696.8515625,34041.16015625,33686.58984375,33992.08984375,317530000.0,11855.830078125,12040.33984375,11853.3603515625,11896.3095703125,5159410000.0,20987.669921875,21306.5390625,20887.69921875,20947.0703125,2180500000.0,27696.439453125,27727.66015625,27597.119140625,27654.720703125,68100000.0,15533.6396484375,15634.0400390625,15417.169921875,15612.4296875,66113500.0,20.170000076293945,20.270000457763672,18.229999542236328,18.260000228881836,0.0,0.4796470794436125,0.11376380466130431,0.9233951875017299,-1.4284042591079071,-0.3655798239222241,0.8177873689347415,-3.595982605303094,1.0043794987378194,0.9984937143248825,0.9980655494618446,1,2,2023
2023-02-17,17944.19921875,18034.25,17884.599609375,17974.849609375,208100.0,33826.69140625,33846.640625,33517.73046875,33677.01171875,302900000.0,11787.26953125,11803.2197265625,11673.2099609375,11777.5,4925230000.0,20719.810546875,21056.6796875,20703.740234375,20958.630859375,1631700000.0,27513.130859375,27608.58984375,27466.609375,27484.599609375,68800000.0,15482.0,15514.7197265625,15300.419921875,15372.0595703125,70462400.0,20.020000457763672,21.299999237060547,19.81999969482422,20.940000534057617,0.0,0.11101336008929596,-1.263474499360806,-1.779198600938292,0.8432566169639832,0.7075160827194171,0.17605576146650925,10.641802428809232,0.9966178471587891,0.9989629951550832,1.0115261822476471,1,2,2023
2023-02-20,17844.599609375,18004.349609375,17818.400390625,17965.55078125,174600.0,33826.69140625,33846.640625,33517.73046875,33677.01171875,302900000.0,11787.26953125,11803.2197265625,11673.2099609375,11777.5,4925230000.0,20886.9609375,20973.669921875,20606.849609375,20681.470703125,1915400000.0,27531.939453125,27531.939453125,27426.48046875,27497.130859375,62500000.0,15477.5498046875,15532.4404296875,15436.7900390625,15524.16015625,33610800.0,20.020000457763672,21.299999237060547,19.81999969482422,20.940000534057617,0.0,-0.5081567689351307,0.3853174339127019,-0.5782855053017344,-1.2762701910078,-0.661848950152033,-0.33243753303299206,-0.7436768367024893,1.0011898866168232,0.9987357013548114,0.990161793523247,1,2,2023
2023-02-21,17826.69921875,17924.900390625,17800.30078125,17905.80078125,198200.0,33129.58984375,33699.69140625,33115.73828125,33699.69140625,348320000.0,11492.2998046875,11684.1396484375,11491.1796875,11640.3701171875,5002540000.0,20529.490234375,20941.30078125,20503.05078125,20859.5,2004600000.0,27473.099609375,27538.2890625,27359.119140625,27486.08984375,61600000.0,15397.6201171875,15470.51953125,15286.7099609375,15450.6201171875,47050500.0,22.8700008392334,23.34000015258789,21.799999237060547,21.799999237060547,0.0,-0.5550518480140765,0.0,0.0,0.8067177556804861,0.0683622443630183,-0.028744317998319335,0.0,1.0034296747035358,1.0004728346840983,1.0160749128135889,1,2,2023
2023-02-22,17554.30078125,17772.5,17529.44921875,17755.349609375,204000.0,33045.08984375,33245.96875,32948.26953125,33169.328125,321910000.0,11507.0703125,11582.51953125,11445.169921875,11517.2001953125,4671270000.0,20423.83984375,20620.98046875,20344.859375,20512.490234375,1766400000.0,27104.3203125,27300.529296875,27046.080078125,27265.990234375,74700000.0,15399.8896484375,15408.580078125,15247.5,15342.599609375,54879700.0,22.290000915527344,23.6299991607666,22.020000457763672,23.030000686645508,0.0,-0.10031264929920569,-2.060803269607381,-2.5024432145246744,-1.7114538787842748,-0.2137148523451371,-0.5164233907087312,14.235765815702116,0.9959975984056569,1.0059647288701956,1.0043405349485313,1,2,2023
2023-02-23,17511.25,17620.05078125,17455.400390625,17574.650390625,240800.0,33153.91015625,33272.3984375,32795.671875,33175.390625,288120000.0,11590.400390625,11638.98046875,11432.580078125,11636.9296875,4714580000.0,20351.349609375,20601.220703125,20323.240234375,20339.150390625,1729700000.0,27104.3203125,27300.529296875,27046.080078125,27265.990234375,74700000.0,15475.6904296875,15552.76953125,15433.9697265625,15453.2900390625,51347600.0,21.139999389648438,22.43000030517578,20.889999389648438,21.959999084472656,0.0,-1.5280363131582653,-0.2550589983109641,0.12852525659377,-0.514627442858262,-1.3423286855814287,0.014739493718685104,-2.5360730320178493,1.0011592378203258,1.0059647288701956,0.9994005695453052,1,2,2023
